MESS_DATUM,WATER-LEVEL,DISCHARGE,  RS,RS1,RS2,RS3,RS7,RS14, RSF,FLOOD,PIVOT
2000-09-11,9.794428571428572,34.971428571428575,0.0,0.0,0.0,0.0281396084307083,0.0,0.0068348294259517,0.0,0,3907
2000-09-18,7.137142857142857,27.571428571428573,0.0,0.0768813396689243,15.286306905578543,8.49851412477508,0.0,0.0917368867611765,0.0,0,3914
2000-09-25,7.369285714285715,28.5,0.2,0.1752525376559699,1.4561215773258065,1.4897388417070727,0.1315085350756998,3.259873075367768,6.0,0,3921
2000-10-02,9.410857142857143,33.75714285714286,0.1,0.0821525744830415,0.0,1.0633097812448002,3.922014165165364,2.1385229390890843,6.0,0,3928
2000-10-09,7.107,27.62857142857143,6.4,8.653263583693908,2.5095545696244352,0.858800193023714,0.6190784933054976,13.61666290166182,6.0,0,3935
2000-10-16,7.430428571428571,28.61428571428571,1.4,0.3193798644144814,4.169874641907236,7.504972965001074,7.362217749452637,8.506749963256834,6.0,0,3942
2000-10-23,7.734,29.87142857142857,8.6,2.460899902222609,5.762083840972888,7.269495586630177,8.492821895515926,0.589653234014663,6.0,0,3949
2000-10-30,12.289,42.91428571428571,8.2,7.2353224497633715,3.434266466650881,6.946729419957244,1.5621202191219548,1.1411901954874857,6.0,0,3956
2000-11-06,13.781142857142857,46.6,0.5,9.428875338706415,1.5651446780435825,2.713666872768992,1.4557338338327628,2.370363732419352,6.0,0,3963
2000-11-13,11.862428571428572,42.18571428571429,2.0,1.955110726566667,2.4988563417666474,1.1491755743680816,0.7306542784386135,7.156699018031654,6.0,0,3970
2000-11-20,10.248999999999999,37.457142857142856,0.0,1.6390894180415818,3.047664404423105,6.555744466931806,7.367710818192166,4.709678484808457,0.0,0,3977
2000-11-27,10.279857142857143,37.58571428571429,7.2,5.053378211083901,0.745582830331035,0.4606931285936307,0.7414027311175638,0.0,6.0,0,3984
2000-12-04,9.033428571428571,34.0,1.9,0.6242660142293833,3.961363646187206,5.702905658910693,4.7392795614583205,3.053592016602442,6.0,0,3991
2000-12-11,9.540000000000001,35.32857142857143,14.9,11.833825451627984,10.108039786189089,1.2906860633248574,2.171943590163488,0.8250076779462625,6.0,0,3998
2000-12-18,21.066714285714284,66.61428571428571,0.5,0.3202137190125015,0.0,0.0,0.7022739884329597,3.595510407090607,6.0,0,4005
2000-12-25,7.994714285714286,30.785714285714285,0.8,1.122755231090938,0.0,2.5332364099924702,9.292442849496656,10.861023180375405,7.0,0,4012
2001-01-01,6.325571428571429,26.071428571428573,8.3,7.068546451545526,3.061071070548441,4.081760711851726,4.603694581744653,1.6526361351727874,6.0,0,4019
2001-01-08,29.618571428571425,80.71428571428571,1.7,1.7315950943573772,5.3348314753564825,1.8845020533569532,0.0,0.0,6.0,0,4026
2001-01-15,11.705285714285713,41.58571428571429,0.0,0.0,0.8287841103914717,0.5299581479442736,4.976503633873181,4.890080255017962,0.0,0,4033
2001-01-22,7.185142857142857,28.771428571428572,8.1,5.855480340213061,3.594648137563873,3.481999004100567,9.167314190621862,5.2335662610048885,6.0,0,4040
2001-01-29,24.771714285714285,75.82857142857142,0.0,0.0,0.0,1.3152046072452643,13.277885160283525,7.654297085503693,0.0,0,4047
2001-02-05,21.25128571428571,63.68571428571429,10.8,10.116616863686469,7.753479336218113,5.695264982145666,2.4204128533616096,2.556535305528046,6.0,0,4054
2001-02-12,26.517,77.37142857142858,3.8,1.8655082726553176,0.0,0.0,0.4013692678430157,1.676035599796994,6.0,0,4061
2001-02-19,7.1162857142857145,28.542857142857144,1.3,1.1749685702788828,6.047109113137134,6.756170021005169,3.00438192170326,0.7995048690651548,6.0,0,4068
2001-02-26,6.801,27.685714285714287,1.7,2.0378554135078057,0.0,1.861115636517255,6.251545849384133,0.3724437171463144,7.0,0,4075
2001-03-05,5.787999999999999,24.985714285714288,0.0,0.0,0.0,3.794934368851127,1.1164299809292266,1.3917794739255105,0.0,0,4082
2001-03-12,8.163857142857143,32.05714285714286,0.4,7.965112513976393,5.204123782118343,1.1526678567442838,1.0340927641368014,0.4998405869939671,6.0,0,4089
2001-03-19,11.758571428571429,42.42857142857143,1.0,0.5553064441855584,2.8299528000841336,4.877279760716995,0.0,0.2405257432459977,8.0,0,4096
2001-03-26,19.896714285714285,63.91428571428571,0.0,0.016709289766778,1.749886436951516,3.2023878134861565,1.341467293525325,0.659755755271247,0.0,0,4103
2001-04-02,14.278857142857143,49.371428571428574,1.3,0.0,2.9800078353484283,6.225114566183005,4.07706490319095,2.566060651960794,6.0,0,4110
2001-04-09,8.682,33.49142857142857,0.5,1.107593834461562,0.7254686874091004,0.0,2.088278719126664,3.083240740021486,6.0,0,4117
2001-04-16,10.714428571428572,39.01428571428572,4.1,4.419718813393084,6.031450127057316,8.504332514008222,2.6847461203490983,0.0,6.0,0,4124
2001-04-23,19.78842857142857,64.15714285714286,0.0,8.296288105421102,7.599179511225604,12.597990246955288,5.988835610289811,0.0,0.0,0,4131
2001-04-30,12.619142857142858,45.528571428571425,0.0,0.0,0.0,0.2290235087778626,0.0957923376775397,0.0,0.0,0,4138
2001-05-07,9.614714285714285,36.457142857142856,0.0,0.0,0.0,0.0,4.939920466432831,0.3195244281600362,0.0,0,4145
2001-05-14,5.692857142857143,25.32857142857143,7.1,2.918656836980943,9.05137550586424,10.251185993081986,1.3531091025237791,0.0873120627342492,6.0,0,4152
2001-05-21,6.411142857142857,27.457142857142856,0.0,0.0,0.0,0.0,0.1222563836383011,0.1008759950527222,0.0,0,4159
2001-05-28,4.011428571428572,20.74285714285714,0.1,0.0,0.0,0.7401414768015303,0.3564070916931107,0.0,6.0,0,4166
2001-06-04,6.469857142857143,27.857142857142858,0.0,0.0,1.2169387505585234,6.902894676603424,9.013966173085336,1.93953772034906,0.0,0,4173
2001-06-11,5.574142857142857,24.942857142857143,1.9,0.0,0.0150921981493778,0.0852737001211873,0.8283800233533429,2.185911660372926,6.0,0,4180
2001-06-18,6.160571428571429,26.842857142857145,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0,4187
2001-06-25,4.8740000000000006,23.157142857142855,0.0,0.0,4.500095391070014,1.4657390975691318,0.0,0.0,0.0,0,4194
2001-07-02,7.909714285714286,31.585714285714285,0.0,0.0,0.0,0.0,0.0,0.0718122364872912,0.0,0,4201
2001-07-09,5.963142857142857,26.285714285714285,0.0,9.816648544927665,1.2904424548499422,1.0273143999528018,0.0,0.0548846396011868,0.0,0,4208
2001-07-16,6.196142857142857,27.014285714285712,0.1,5.422641244473677,2.5379489084825875,5.087063431128864,6.012920788995727,0.0,6.0,0,4215
2001-07-23,7.197571428571429,29.75714285714286,0.0,0.0,0.0,0.0,0.0,6.466492338989317,0.0,0,4222
2001-07-30,4.138285714285714,21.400000000000002,0.0,0.0,0.0,0.0923521042294301,8.736862569234901,5.225730628171586,0.0,0,4229
2001-08-06,5.239142857142857,24.400000000000002,9.1,8.300308437098185,12.10817810273597,10.509821853474715,0.0,0.0,6.0,0,4236
2001-08-13,6.064142857142857,26.957142857142856,0.0,0.0,0.2747726444496091,0.7708483330310552,1.9073834681784905,1.8952592179579528,0.0,0,4243
2001-08-20,4.599857142857142,22.785714285714285,0.0,0.0,0.0,0.0,0.0,22.956985510431583,0.0,0,4250
2001-08-27,3.9818571428571423,21.11428571428571,1.9,0.3958669940616695,0.0,0.319197633288778,36.6153413936985,33.99237523985052,6.0,0,4257
2001-09-03,5.924428571428572,26.728571428571428,26.7,27.190153339349084,7.43377109102952,4.674803669486077,4.4592877949206144,1.5882767532542963,6.0,0,4264
2001-09-10,9.979571428571429,38.199999999999996,1.4,0.0,15.09705149084782,5.877075960795692,3.3,3.692386030412647,6.0,0,4271
2001-09-17,22.171714285714284,70.21428571428571,3.3,0.4631365307218364,13.46941334762282,2.808240806278043,9.1436723917818,0.2668914316322031,6.0,0,4278
2001-09-24,34.516,97.52857142857144,0.3,0.0950084143181376,6.398633400564837,7.0652496118612245,12.06300514611293,5.498440389471798,6.0,0,4285
2001-10-01,14.814285714285713,51.714285714285715,16.1,13.263537993567052,7.72113915855088,2.5408753881839283,0.0,0.58089256835743,6.0,0,4292
2001-10-08,17.559571428571427,58.8,0.7,0.154606356937234,0.0,0.0,0.0,0.0,6.0,0,4299
2001-10-15,6.476428571428571,27.942857142857143,0.0,0.0,0.0,0.1199420193782695,0.7190151281975901,0.0,0.0,0,4306
2001-10-22,4.540142857142857,22.885714285714283,0.0,3.4987621152349746,9.432296684257462,2.1948201930731366,0.0,0.0,0.0,0,4313
2001-10-29,6.767,28.885714285714283,0.0,0.0,4.11143658760294,6.97158076105019,0.5157766368946848,4.048236333135763,0.0,0,4320
2001-11-05,4.051,21.657142857142855,0.4,4.424461224929147,22.14522966451452,14.178515636285685,9.279209546249614,6.508760002168682,6.0,0,4327
2001-11-12,14.274857142857144,50.4,5.4,5.785276983289426,0.4131528037326374,0.1129996114657041,0.3,3.394937086819005,6.0,0,4334
2001-11-19,7.8144285714285715,32.357142857142854,0.3,0.2643914788542223,6.627789630121194,13.761635696160864,13.648727138937144,2.6988403570088217,6.0,0,4341
2001-11-26,12.592857142857143,46.128571428571426,3.2,3.117487126399702,0.0,7.684166625962325,18.70140690492332,0.4140598232246161,6.0,0,4348
2001-12-03,27.459285714285716,83.31428571428572,0.7,4.01619559890802,6.389692640254572,2.912503197478203,0.100420954180569,0.0606374513854303,6.0,0,4355
2001-12-10,18.71142857142857,62.357142857142854,0.0,0.0,0.3216116558539237,0.087561202017048,0.1357681763425454,7.35396401542419,0.0,0,4362
2001-12-17,6.015285714285715,27.042857142857144,0.3,0.4589758296951361,3.533736461702847,5.59430883654754,8.908823308696444,12.188064780821357,7.0,0,4369
2001-12-24,7.151428571428572,30.62857142857143,19.3,13.82525199249734,7.47314495854156,4.47717800239413,10.63392854905017,0.6515588606361857,8.0,0,4376
2001-12-31,32.73414285714286,94.74285714285715,0.7,0.0,0.0,0.0,0.0354525994982396,0.8416911144993966,7.0,0,4383
2002-01-07,14.854000000000001,51.8,0.6,0.5548057562665409,0.0,0.0,0.0,0.6572546897042442,6.0,0,4390
2002-01-14,5.422714285714286,25.62857142857143,0.0,0.0694952574634513,1.066235373385103,3.4112648296377666,2.419727691344751,1.5169092956879462,0.0,0,4397
2002-01-21,11.076285714285714,40.042857142857144,1.1,3.265504344526394,6.332724166838199,5.188843814361674,4.560830813599012,4.719340327104841,6.0,0,4404
2002-01-28,41.425000000000004,110.48571428571428,4.6,2.5543644733175297,0.0,2.9326304665058416,4.3733925744874735,4.9117109479121694,6.0,0,4411
2002-02-04,32.345571428571425,92.55714285714285,4.7,6.796985401532201,10.024141721612793,2.571065356202569,7.090224732402631,4.815436857225285,6.0,0,4418
2002-02-11,24.085857142857144,75.12857142857142,5.5,6.791875649033167,5.42494304750417,0.3687081679589934,0.8995703432821611,22.484991096986363,6.0,0,4425
2002-02-18,29.46242857142857,87.67142857142858,2.5,22.483013377967147,26.534395287217947,4.609149101485487,17.28073165733518,1.1203364111941472,6.0,0,4432
2002-02-25,39.135285714285715,106.01428571428572,28.9,18.23154582967352,0.0,0.0,3.610561907621834,0.0,6.0,0,4439
2002-03-04,51.19857142857143,124.95714285714287,0.0,0.0,1.235212103919885,2.4594836609456405,1.8516563322850248,0.0,0.0,0,4446
2002-03-11,9.633142857142857,38.114285714285714,0.0,4.653471541333808,4.066087541197889,3.3521206128639323,7.690823104784435,7.060331857825484,6.0,0,4453
2002-03-18,6.749142857142857,29.857142857142858,18.0,16.04300831359028,17.449503254125315,9.21544054027744,0.0,0.0,6.0,0,4460
2002-03-25,16.46857142857143,57.128571428571426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4467
2002-04-01,8.357142857142858,34.54285714285714,0.0,0.0,0.0,0.0,0.0,6.024373878001846,0.0,0,4474
2002-04-08,3.3727142857142858,20.557142857142857,0.0,0.0,0.0,0.0,1.916825943474317,3.632026638580079,0.0,0,4481
2002-04-15,3.3697142857142857,20.571428571428573,9.9,9.348898342564206,6.39079281871485,8.885012574493238,9.341312004796,2.49844104336661,6.0,0,4488
2002-04-22,5.889571428571428,27.67142857142857,0.0,0.0,0.0,0.0,4.131912477140045,4.912417658998248,0.0,0,4495
2002-04-29,7.269,31.785714285714285,7.5,4.299602721468647,1.5909680191365034,0.4065942458801486,0.0,2.633085877967408,6.0,0,4502
2002-05-06,9.664428571428571,38.57142857142857,2.7,0.2207569821592654,0.0,0.0,1.309749629036604,1.9704420105672693,6.0,0,4509
2002-05-13,5.1778571428571425,25.728571428571428,2.6,2.4968366755322213,1.4442074333319226,0.0,0.0,0.098874191273667,6.0,0,4516
2002-05-20,3.951571428571429,22.385714285714283,0.0,0.0,1.0858958499219966,2.093440381391721,0.0,3.519845472223964,0.0,0,4523
2002-05-27,3.8434285714285714,22.099999999999998,0.1,0.2163777475412125,4.121060715834106,1.083610919397163,3.3588524974000418,5.291871181039344,6.0,0,4530
2002-06-03,3.510857142857143,21.228571428571428,5.9,7.297222110413413,0.767990916745886,0.4187491771741771,2.732885333398896,1.5716185364517137,6.0,0,4537
2002-06-10,3.9558571428571434,22.25714285714286,5.1,6.532349220323663,9.388135115604552,14.440062020188378,0.0,0.0,6.0,0,4544
2002-06-17,8.160571428571428,33.8,0.0,0.0,1.483336199532054,3.2721037778696385,0.1002835488577114,4.353268539666467,0.0,0,4551
2002-06-24,4.405428571428572,23.914285714285715,0.0,0.0,0.0,0.5347233675354589,11.79854320212536,18.958033815878284,0.0,0,4558
2002-07-01,3.849285714285714,22.21757142857143,19.7,14.99237554299369,11.318381365270431,11.738532893289626,0.8612530875135626,0.096461215102218,6.0,0,4565
2002-07-08,5.509142857142857,26.814285714285717,0.0,1.5863641800049797,1.7544880738866162,17.653334460921428,0.0474920633191523,0.1077702727579989,0.0,0,4572
2002-07-15,10.213,40.1,0.1,0.1,0.7256336522411546,0.0632776403449985,0.0,0.0,6.0,0,4579
2002-07-22,4.592571428571428,24.557142857142857,0.0,3.46589444297976,5.130503743878602,2.0010096038976988,0.4368977055290378,1.525632029240303,0.0,0,4586
2002-07-29,4.174,23.29714285714286,0.0,0.2390016032955169,0.1603073831093866,3.299233399825459,5.1555582080854085,0.7961070280008155,0.0,0,4593
2002-08-05,5.792714285714285,27.928571428571427,1.6,1.962660018710761,0.0,6.308356843437458,6.159900196580225,2.298951020683002,6.0,0,4600
2002-08-12,5.924857142857142,28.37142857142857,0.7,0.5563338101094351,0.0,0.0,1.5558366515827964,2.0695436344666485,6.0,0,4607
2002-08-19,3.940428571428572,22.785714285714285,3.6,34.51915067919306,25.37683843204612,4.857936303344971,0.0,0.0,6.0,0,4614
2002-08-26,11.58842857142857,43.385714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4621
2002-09-02,4.0762857142857145,23.25714285714286,0.0,0.3406494946651683,0.9480059681410112,0.6068926561872523,2.001533359122994,2.2000985413200063,0.0,0,4628
2002-09-09,4.134571428571428,23.442857142857143,2.9,12.100272574679767,16.420755479500883,0.0145009583763242,0.0,0.0,6.0,0,4635
2002-09-16,5.242714285714285,26.542857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4642
2002-09-23,3.992142857142857,23.12857142857143,0.0,0.0,11.393040339945578,3.6867408585506136,3.7924294841730406,1.31913061151636,0.0,0,4649
2002-09-30,3.6838571428571427,22.314285714285713,0.0,0.0,0.0,0.5125655223717729,10.187771707051535,2.3227424492942816,0.0,0,4656
2002-10-07,8.412285714285714,35.24285714285714,1.2,0.6446564356965637,0.0,0.0,4.162178394333607,3.243296972023259,6.0,0,4663
2002-10-14,5.736571428571429,27.857142857142858,7.4,9.517612261319847,2.1845535620428373,0.9560206526679468,2.647820529041508,0.0,6.0,0,4670
2002-10-21,6.537285714285715,30.071428571428573,2.1,3.014435366853265,6.650345236354087,1.754450448846643,0.1425207770249004,0.0,6.0,0,4677
2002-10-28,15.627714285714287,56.08571428571429,0.0,1.3599899466260046,0.8872028442609639,0.0,2.926387433002399,5.148503388747683,0.0,0,4684
2002-11-04,20.108857142857143,67.28571428571429,4.8,8.559196419800076,6.712114619496093,6.2,0.6389370706010986,0.0531732447971136,6.0,0,4691
2002-11-11,32.22457142857143,93.8,0.5,1.873560600807691,9.209614461551691,0.6713553862001747,0.0,0.261935008186311,6.0,0,4698
